,fecha,estacion,año,mes,festivo,dia_semana,clima,temperatura,sensacion_termica,humedad,viento,casual,casual_box,laboral_no,laboral_sí
171,2018-06-21,2.0,0,3,1,0.0,1,1.0105481181864273,1.0036616886632959,1.0106151191154138,-0.09090909090909086,774,22.350686951070003,0.0,1.0
172,2018-06-22,2.0,0,3,1,0.0,2,1.3038205441080026,1.3474897467915061,0.5659103720189835,-0.09090909090909086,661,21.12210135161918,0.0,1.0
173,2018-06-23,2.0,0,3,1,0.0,1,1.2771594144787681,1.3474897467915061,0.5300470859628199,0.5909090909090909,746,22.058404818947725,1.0,0.0
174,2018-06-24,2.0,0,3,1,0.5,2,1.250498284849534,1.1141778502045059,-0.40239835149743663,0.42424242424242437,969,24.207703504518356,1.0,0.0
175,2018-06-25,2.0,0,3,1,1.0,2,1.0905315070741297,1.0405004091770331,-1.0479375005083835,0.28787878787878796,1782,29.950296245874263,0.0,1.0
176,2018-06-26,2.0,0,3,1,0.5,2,1.0105481181864273,1.0036616886632959,-0.8327577841714012,-0.8787878787878788,1920,30.73141732555984,0.0,1.0
177,2018-06-27,2.0,0,3,1,0.0,1,1.0238786830010445,1.0036616886632959,0.20727751145734646,-0.7424242424242424,854,23.147589706663297,0.0,1.0
178,2018-06-28,2.0,0,3,1,0.0,2,1.3571428033664705,1.335210173286927,0.03513373838776074,-0.3636363636363637,732,21.909427185155987,0.0,1.0
179,2018-06-29,2.0,0,3,1,0.0,2,1.2771594144787681,1.1018982766999277,-0.9403476423398923,0.8181818181818182,848,23.089648608613867,0.0,1.0
180,2018-06-30,2.0,0,3,1,0.0,2,1.1038620718887469,1.0036616886632959,-1.3993977038587877,0.04545454545454557,1027,24.709743019528393,1.0,0.0
181,2018-01-07,0.0,0,0,1,0.5,2,1.2371677200349174,1.0896187031953486,-1.6719586778856317,-0.7878787878787878,1246,26.446136106214603,1.0,0.0
182,2018-02-07,0.0,0,0,1,0.0,2,1.3304816737372365,1.1878552912319795,-1.3204984745352275,-0.6666666666666666,2204,32.22488234448447,0.0,1.0
183,2018-03-07,0.0,0,2,1,0.0,1,1.2105065904056829,1.1878552912319795,0.3794212845269327,0.48484848484848503,2282,32.61166354316713,0.0,1.0
184,2018-04-07,1.5,0,2,1,0.0,1,1.2638288496641514,1.1755757177274004,0.06382436723269161,-1.0,3065,36.066919133878656,1.0,0.0
185,2018-05-07,1.5,0,3,1,1.0,2,1.3704733681810877,1.3597693202960843,-0.2804631789064798,-0.5454545454545454,1031,24.74364008620471,0.0,1.0
186,2018-06-07,1.5,0,3,1,0.0,2,1.2238371552203002,1.2983714527731898,0.8169533744121296,-0.3181818181818181,784,22.453309654794126,0.0,1.0
187,2018-07-07,2.0,0,3,1,0.0,2,1.3971344978103217,1.2983714527731898,0.15706891097871706,-0.21212121212121218,754,22.14267316490687,1.0,0.0
188,2018-08-07,2.0,0,3,1,0.5,1,1.1705148959618321,1.2001348647365586,0.9245432325806207,0.4545454545454546,692,21.47268062563507,0.0,1.0
189,2018-09-07,2.0,0,2,1,0.0,2,1.3038205441080026,1.1632961442228222,-0.14418269189305782,-0.12121212121212106,1988,31.102167485808735,0.0,1.0
190,2018-10-07,1.0,0,2,1,0.5,2,1.3704733681810877,1.322930599782348,-0.36653506544127296,0.030303030303030467,1743,29.722035320925922,1.0,0.0
191,2018-11-07,1.0,0,1,1,0.0,2,1.463787321883407,1.5685220698739264,0.04947905281022643,1.0303030303030303,723,21.812618117501934,0.0,1.0
192,2018-12-07,1.0,0,0,1,0.0,2,1.6370846644734285,1.629919937396821,-0.5028155524546949,0.1969696969696971,662,21.133584952861575,0.0,1.0
193,2018-07-13,2.0,0,3,1,0.0,2,1.3704733681810877,1.322930599782348,0.020788423965295563,-0.34848484848484834,748,22.079529951469855,0.0,1.0
194,2018-07-14,2.0,0,3,1,0.0,2,1.0105481181864273,0.9913821151587171,-1.0981461009870124,0.6060606060606064,888,23.470741491686198,1.0,0.0
195,2018-07-15,2.0,0,3,1,0.5,2,0.9172341644841081,0.9177046741312433,-0.273290521695247,0.015151515151515098,1318,26.970745178912516,1.0,0.0
196,2018-07-16,2.0,0,3,1,1.0,2,1.0505398126302785,1.0036616886632959,-0.31632646496264355,0.28787878787878796,2418,33.264846443993484,0.0,1.0
197,2018-07-17,2.0,0,3,1,0.5,2,1.2238371552203002,1.2001348647365586,-0.18004597794922153,0.6515151515151514,2006,31.198843605679237,0.0,1.0
198,2018-07-18,2.0,0,3,1,0.0,2,1.3704733681810877,1.4088876143144007,0.15706891097871706,0.3636363636363637,841,23.021693177184783,0.0,1.0
199,2018-07-19,2.0,0,3,1,0.0,2,1.5304401459564922,1.6790382314151366,0.14989625376748472,-0.4999999999999999,752,22.121663950541958,0.0,1.0
200,2018-07-20,2.0,0,3,1,0.0,2,1.4904484515126408,1.6667586579105576,0.5587377148077513,-0.6818181818181819,644,20.925025638650855,0.0,1.0
201,2018-07-21,2.0,0,3,1,0.0,1,1.7437291829903645,2.157941598093714,0.44397519942802677,0.42424242424242437,632,20.783748696645866,1.0,0.0
202,2018-07-22,2.0,0,3,1,0.5,2,1.930357090395003,2.243898612625767,-0.35218975101880723,-0.48484848484848475,562,19.92055161087199,1.0,0.0
203,2018-07-23,2.0,0,3,1,1.0,2,1.930357090395003,2.022866289543347,-0.9260023279174266,-0.4999999999999999,987,24.365670136650444,0.0,1.0
204,2018-07-24,2.0,0,3,1,0.5,2,1.823712571878067,1.9614684220204524,-0.5601968101445567,-0.12121212121212106,1050,24.903427537398773,0.0,1.0
205,2018-07-25,2.0,0,3,1,0.0,2,1.3571428033664705,1.5071242023510318,0.9173705753693884,-0.9090909090909092,568,19.997346487657108,0.0,1.0
206,2018-07-26,2.0,0,3,1,0.0,2,1.5037790163272582,1.3597693202960843,-0.631923382256884,0.1969696969696971,750,22.100616270491027,0.0,1.0
207,2018-07-27,2.0,0,3,1,0.0,2,1.5304401459564922,1.322930599782348,-1.6217500774070028,0.030303030303030467,755,22.15316340127055,0.0,1.0
208,2018-07-28,2.0,0,3,1,0.0,2,1.543770710771109,1.629919937396821,-0.3306717793851092,-0.015151515151515098,606,20.471195691912516,1.0,0.0
209,2018-07-29,2.0,0,3,1,0.5,2,1.8770348311365348,1.912350128002136,-0.6247507250456512,-0.06060606060606066,670,21.22502700601416,1.0,0.0
210,2018-07-30,2.0,0,3,1,1.0,2,1.6904069237318966,1.5562424963693473,-1.1698726730993398,-0.12121212121212106,1559,28.594950704850454,0.0,1.0
211,2018-07-31,2.0,0,3,1,0.5,2,1.6904069237318966,1.5685220698739264,-1.0622828149308485,-0.16666666666666663,1524,28.37032739961215,0.0,1.0
212,2018-01-08,0.0,0,0,1,1.0,2,1.5037790163272582,1.4088876143144007,-0.5601968101445567,-0.24242424242424238,729,21.877248914900424,0.0,1.0
213,2018-02-08,0.0,0,0,1,0.0,2,1.5704318404003434,1.4334467613235582,-0.9905562428185212,0.25757575757575774,801,22.625721240169963,0.0,1.0
214,2018-03-08,0.0,0,2,1,0.0,1,1.2904899792933853,1.2615327322594534,0.20727751145734646,-0.4545454545454546,467,18.62161379103075,0.0,1.0
215,2018-04-08,1.5,0,2,1,0.5,1,1.1705148959618321,1.1632961442228222,0.9245432325806207,0.16666666666666663,799,22.60556894823919,1.0,0.0
216,2018-05-08,1.5,0,3,1,0.5,2,1.1705148959618321,1.1141778502045059,0.013615766754062718,0.04545454545454557,1023,24.675755026759898,0.0,1.0
217,2018-06-08,1.5,0,3,1,0.0,1,1.2105065904056829,1.2369735852502952,0.9030252609469227,0.48484848484848503,1521,28.350909517968855,0.0,1.0
218,2018-07-08,2.0,0,3,1,0.5,2,1.3438122385518534,1.4825650553418737,0.888679946524457,0.21212121212121218,1298,26.827039269954902,1.0,0.0
219,2018-08-08,2.0,0,3,1,0.0,2,1.4771178866980237,1.4088876143144007,-0.26611786448401414,0.12121212121212133,846,23.070272263845283,0.0,1.0
220,2018-09-08,2.0,0,2,1,0.0,2,1.5304401459564922,1.53168334936019,-0.42391632313113464,-0.30303030303030304,907,23.647632684003003,1.0,0.0
221,2018-10-08,1.0,0,2,0,1.0,2,1.4771178866980237,1.2860918792686116,-1.4711242759711152,0.1969696969696971,884,23.433170234919448,1.0,0.0
222,2018-11-08,1.0,0,1,1,0.0,2,1.2105065904056829,1.0896187031953486,-1.4711242759711152,-0.16666666666666663,812,22.73594463067716,0.0,1.0
223,2018-12-08,1.0,0,0,1,0.0,2,1.157184331147215,1.1018982766999277,-1.5356781908722097,-0.5606060606060606,1051,24.9117821253897,1.0,0.0
224,2018-08-13,2.0,0,3,1,1.0,1,1.0372092478156618,1.0527799826816113,0.7237088306661041,0.3181818181818181,1504,28.24037434972934,0.0,1.0
225,2018-08-14,2.0,0,3,1,0.5,1,0.9838869885571934,0.9177046741312433,1.3549026652545852,0.42424242424242437,1338,27.112958978368034,0.0,1.0
226,2018-08-15,2.0,0,3,1,0.0,2,0.9305647292987254,0.8685863801129279,0.594601000863915,0.28787878787878796,775,22.36099011289047,0.0,1.0
227,2018-08-16,2.0,0,3,1,0.0,2,1.1171926367033638,1.0527799826816113,-0.36653506544127296,0.5606060606060608,721,21.790992561788407,0.0,1.0
228,2018-08-17,2.0,0,3,1,0.0,2,1.250498284849534,1.1755757177274004,-0.38805303707497096,-0.3787878787878788,668,21.202237198776047,0.0,1.0
229,2018-08-18,2.0,0,3,1,0.0,2,1.1838454607764488,1.1510165707182431,0.18575953982364843,0.5303030303030303,639,20.866382160464436,1.0,0.0
230,2018-08-19,2.0,0,3,1,0.5,1,1.0372092478156618,0.979102541654138,0.6735002301874747,-0.4242424242424241,797,22.58538193183041,1.0,0.0
231,2018-08-20,2.0,0,3,1,1.0,2,1.1038620718887469,1.0650595561861904,0.32204002683707095,-0.7727272727272727,1914,30.698273032716752,0.0,1.0
232,2018-08-21,2.0,0,3,1,0.5,2,1.1705148959618321,1.2369735852502952,1.0106151191154138,0.6969696969696969,1249,26.46840542476412,0.0,1.0
233,2018-08-22,2.0,0,3,1,0.0,2,1.0772009422595126,1.0036616886632959,-1.141182044254409,0.9696969696969698,833,22.943551772154095,0.0,1.0
234,2018-08-23,2.0,0,3,1,0.0,2,0.797259081152555,0.8071885125900332,-1.2487719024229,-0.34848484848484834,1281,26.703686981463523,0.0,1.0
235,2018-08-24,2.0,0,3,1,0.0,2,0.9705564237425766,0.9545433946449803,-0.1728733207379887,0.7424242424242425,949,24.029799804559193,0.0,1.0
236,2018-08-25,2.0,0,3,1,0.0,1,1.0372092478156618,1.0527799826816113,1.0249604335378795,0.30303030303030304,435,18.143259830460796,1.0,0.0
237,2018-08-26,2.0,0,3,1,0.5,2,1.1171926367033638,1.138736997213664,0.9460612042143187,-0.9848484848484849,768,22.28867492592782,1.0,0.0
238,2018-08-27,2.0,0,3,1,1.0,1,1.0105481181864273,0.9913821151587171,1.584427696014033,1.9848484848484849,226,14.196409919260486,0.0,1.0
239,2018-08-28,2.0,0,3,1,0.5,2,1.157184331147215,1.0650595561861904,-0.4812975808209964,1.2575757575757576,1415,27.64721450538754,0.0,1.0
240,2018-08-29,2.0,0,3,1,0.0,2,0.770597951523321,0.8194680860946119,-0.5315061812996258,-0.21212121212121218,729,21.877248914900424,0.0,1.0
241,2018-08-30,2.0,0,3,1,0.0,2,0.7839285163379377,0.7335110715625595,-0.5817147817782552,-0.5606060606060606,775,22.36099011289047,0.0,1.0
242,2018-08-31,2.0,0,3,1,0.0,2,0.8772424700402569,0.84402723310377,-0.22308192121661807,-0.9848484848484849,688,21.428059653476943,0.0,1.0
243,2018-01-09,0.0,0,0,1,0.5,2,0.8772424700402569,0.8563068066083488,0.07099702444392446,-0.3939393939393939,783,22.443088040293315,0.0,1.0
244,2018-02-09,0.0,0,0,1,0.0,1,0.8105896459671718,0.7949089390854541,0.7021908590324061,-0.409090909090909,875,23.34820535085994,0.0,1.0
245,2018-03-09,0.0,0,2,1,0.0,2,0.943895294113342,0.979102541654138,0.6304642869200786,0.04545454545454557,1935,30.81396754174408,0.0,1.0
246,2018-04-09,1.5,0,2,1,1.0,2,1.1705148959618321,1.1755757177274004,0.8097807172008972,0.25757575757575774,2521,33.74290772827341,0.0,1.0
247,2018-05-09,1.5,0,3,1,0.0,1,0.9705564237425766,0.9299842476358224,1.1540682633400687,0.33333333333333354,1236,26.371637637450757,0.0,1.0
248,2018-06-09,1.5,0,3,1,0.0,0,0.23737535893863937,0.25460770488398166,1.8498160128296448,1.6515151515151516,204,13.648860266572404,1.0,0.0
249,2018-07-09,2.0,0,3,1,1.0,0,0.5706394793040653,0.4265217339480864,2.064995729166627,-0.8484848484848485,118,11.001303465544996,0.0,1.0
250,2018-08-09,2.0,0,3,1,0.0,0,0.7572673867087037,0.5001991749755601,2.22996684502498,0.12121212121212133,153,12.201245397222467,0.0,1.0
251,2018-09-09,2.0,0,2,1,0.5,1,0.8372507755964061,0.6352744835259281,1.9287152421532046,-0.5757575757575756,417,17.863466105304152,1.0,0.0
252,2018-10-09,1.0,0,2,1,0.5,2,0.9039035996694914,0.8194680860946119,0.8958526037356903,-0.2727272727272726,1750,29.76326206714132,0.0,1.0
253,2018-11-09,1.0,0,1,1,0.0,2,0.8639119052256401,0.831747659599191,0.6089463152863807,-0.6666666666666666,1633,29.058690721242034,0.0,1.0
254,2018-12-09,1.0,0,0,1,0.5,2,0.8105896459671718,0.7826293655808755,0.4511478566392601,-0.9242424242424242,690,21.4503923785005,1.0,0.0
255,2018-09-13,2.0,0,2,1,0.0,2,0.850581340411023,0.7949089390854541,0.594601000863915,-0.3939393939393939,701,21.572433096279518,0.0,1.0
256,2018-09-14,2.0,0,2,1,0.0,2,0.9705564237425766,0.9299842476358224,0.48701114269542384,-0.13636363636363644,647,20.96006154932019,0.0,1.0
257,2018-09-15,2.0,0,2,1,0.0,1,0.45066439597251173,0.487919601470981,0.5730830292302169,0.9242424242424242,428,18.035414901758596,1.0,0.0
258,2018-09-16,2.0,0,2,1,0.5,1,-0.14921102068525507,-0.0769407797396492,-0.2804631789064798,-0.16666666666666663,742,22.016037408971247,1.0,0.0
259,2018-09-17,2.0,0,2,1,1.0,1,-0.01590537253908468,0.02129580829698184,0.637636944131311,0.09090909090909086,1434,27.77595386171366,0.0,1.0
260,2018-09-18,2.0,0,2,1,0.5,2,0.06407801634861775,0.09497324932445556,0.4726658282729581,-0.015151515151515098,1353,27.2186627180214,0.0,1.0
261,2018-09-19,2.0,0,2,1,0.0,1,0.2906976181971073,0.34056471941603406,0.43680254221679443,-0.28787878787878796,691,21.46154204821764,0.0,1.0
262,2018-09-20,2.0,0,2,1,0.0,1,0.3573504422701925,0.35284429292061315,1.8067800695622478,-0.46969696969696967,438,18.189113817415077,0.0,1.0
263,2018-09-21,2.0,0,2,1,0.0,1,0.5439783496748309,0.4633604544618233,1.9430605565756702,-0.8484848484848485,539,19.6208362372894,0.0,1.0
264,2018-09-22,2.0,0,2,1,0.0,1,0.7306062570794698,0.487919601470981,1.957405870998136,-0.5303030303030303,555,19.83024151966261,1.0,0.0
265,2018-09-23,1.0,0,2,1,0.5,1,0.6239617385625333,0.29144642539771853,2.459491875784428,-1.0303030303030303,258,14.930859913469101,1.0,0.0
266,2018-09-24,1.0,0,2,1,1.0,1,0.6106311737479161,0.5493174689938757,1.6704995825488262,-1.0303030303030303,1776,29.91540432973025,0.0,1.0
267,2018-09-25,1.0,0,2,1,0.5,1,0.7572673867087037,0.5984357630121916,1.5485644099578695,-1.3181818181818181,1544,28.499112717370515,0.0,1.0
268,2018-09-26,1.0,0,2,1,0.0,1,0.8372507755964061,0.7089519245534017,1.5700823815915674,-0.712121212121212,684,21.38325989427638,0.0,1.0
269,2018-09-27,1.0,0,2,1,0.0,1,0.770597951523321,0.6107153365167702,1.8354706984071791,-0.6363636363636362,477,18.7664604919159,0.0,1.0
270,2018-09-28,1.0,0,2,1,0.0,1,0.7572673867087037,0.6229949100213493,1.5772550388028008,-0.3181818181818181,480,18.8095067937878,0.0,1.0
271,2018-09-29,1.0,0,2,1,0.0,2,0.6639534330063845,0.6107153365167702,0.5013564571178895,-0.07575757575757576,653,21.029799569692006,1.0,0.0
272,2018-09-30,1.0,0,2,1,0.5,2,0.3706810070848098,0.4265217339480864,0.13555093934501902,0.25757575757575774,830,22.914115682910097,1.0,0.0
273,2018-01-10,0.0,0,0,1,0.0,1,-0.46914457623606387,-0.3839301173541223,0.8958526037356903,1.1363636363636367,480,18.8095067937878,0.0,1.0
274,2018-02-10,0.0,0,0,1,0.0,1,-0.7624170021576389,-0.7891560430052269,1.1684135777625344,0.42424242424242437,616,20.59247996716535,1.0,0.0
275,2018-03-10,0.0,0,2,1,0.0,1,-0.6024502243822343,-0.5067258523999115,0.9460612042143187,-0.9848484848484849,330,16.37931262231017,1.0,0.0
276,2018-04-10,1.5,0,2,1,0.5,2,-0.055897066982935895,-0.015542912216754582,0.5802556864414493,0.25757575757575774,486,18.895047390845665,0.0,1.0
277,2018-05-10,1.5,0,3,1,0.0,2,0.23737535893863937,0.3282851459114549,0.13555093934501902,-0.030303030303030196,559,19.88194256663946,0.0,1.0
278,2018-06-10,1.5,0,3,1,0.5,2,-0.0025748077244674514,0.03357538180156094,-0.058110805358264704,-0.46969696969696967,639,20.866382160464436,1.0,0.0
279,2018-07-10,2.0,0,3,1,0.5,2,0.0774085811632345,0.18093026385650793,0.39376659894939836,-1.6060606060606062,949,24.029799804559193,0.0,1.0
280,2018-08-10,2.0,0,3,1,0.0,2,0.14406140523631972,0.24232813137940257,0.5157017715403541,-1.378787878787879,2235,32.37971307356818,0.0,1.0
281,2018-09-10,2.0,0,2,1,1.0,2,0.2507059237532561,0.3037259989022972,0.7093635162436385,-1.1818181818181819,2397,33.16566607142315,0.0,1.0
282,2018-10-10,1.0,0,2,1,0.0,2,0.4106727015286605,0.41424216044350776,0.7523994595110355,-1.4090909090909092,1514,28.30549846491878,0.0,1.0
283,2018-11-10,1.0,0,1,1,0.0,1,0.38401157189942653,0.4388013074526655,1.2903487503534912,-0.3787878787878788,667,21.190824693205215,1.0,0.0
284,2018-12-10,1.0,0,0,1,1.0,0,0.2640364885678734,0.2668872783885603,1.9860964998430664,0.6818181818181821,217,13.977048046329125,0.0,1.0
285,2018-10-13,1.0,0,2,1,0.0,1,0.5173172200455969,0.47564002796640237,1.9215425849419723,-0.3939393939393939,290,15.60505457017989,1.0,0.0
286,2018-10-14,1.0,0,2,1,0.5,1,0.3040281830117246,0.34056471941603406,0.6232916297088453,0.43939393939393945,529,19.487778018067797,1.0,0.0
287,2018-10-15,1.0,0,2,1,1.0,2,0.06407801634861775,0.14409154334277108,-1.0479375005083835,0.7878787878787881,1899,30.615098486573412,0.0,1.0
288,2018-10-16,1.0,0,2,1,0.5,2,0.09073914597785174,0.18093026385650793,-1.0192468716634522,1.0303030303030303,1748,29.751494587944297,0.0,1.0
289,2018-10-17,1.0,0,2,1,0.0,2,0.2107142293094049,0.2177689843702448,-0.35218975101880723,-0.045454545454545296,713,21.704075409338074,0.0,1.0
290,2018-10-18,1.0,0,2,1,0.0,1,0.19738366449478814,0.29144642539771853,0.5228744287515875,-0.712121212121212,637,20.84283639518621,0.0,1.0
291,2018-10-19,1.0,0,2,1,0.0,0,0.2507059237532561,0.24232813137940257,1.9071972705195066,0.6363636363636366,254,14.84261076336168,0.0,1.0
292,2018-10-20,1.0,0,2,1,0.0,2,-0.10921932624140386,-0.05238163273049144,0.04947905281022643,2.454545454545455,471,18.679806059265733,1.0,0.0
293,2018-10-21,1.0,0,2,1,0.5,2,-0.37583062253374466,-0.310252676326649,-0.3952256942862038,0.4090909090909093,676,21.293116913858686,1.0,0.0
294,2018-10-22,1.0,0,2,1,1.0,2,-0.40249175216297867,-0.2979731028220699,-0.0007295476684029705,-0.8939393939393939,1499,28.207700564224606,0.0,1.0
295,2018-10-23,1.0,0,2,1,0.5,2,-0.40249175216297867,-0.3225322498312277,0.8026080599896639,-0.8181818181818181,1619,28.972081387127727,0.0,1.0
296,2018-10-24,1.0,0,2,1,0.0,2,-0.17587215031448908,-0.1014999267488074,1.0249604335378795,-0.6212121212121212,699,21.550342341443788,0.0,1.0
297,2018-10-25,1.0,0,2,1,0.0,2,-0.13588045587063785,-0.06466120623507055,-0.043765490935799525,-0.13636363636363644,695,21.506030073972326,0.0,1.0
298,2018-10-26,1.0,0,2,1,0.0,1,-0.055897066982935895,-0.015542912216754582,0.6519822585537767,-0.3181818181818181,404,17.656183295505553,0.0,1.0
299,2018-10-27,1.0,0,2,1,0.0,1,-0.13588045587063785,-0.1014999267488074,1.3190393791984216,0.181818181818182,240,14.525995953471437,1.0,0.0
300,2018-10-28,1.0,0,2,1,0.5,1,-0.8957226503038093,-0.9610700720693318,-0.3091538077514107,0.5000000000000001,456,18.45979696707945,1.0,0.0
301,2018-10-29,1.0,0,2,1,1.0,0,-1.3223007243715545,-1.5136508797753834,1.8139527267734812,1.7272727272727275,57,8.114713729979519,0.0,1.0
302,2018-10-30,1.0,0,2,1,0.5,2,-0.9623754743768945,-0.9365109250601739,-0.03659283372456668,-0.045454545454545296,885,23.442573993288537,0.0,1.0
303,2018-10-31,1.0,0,2,1,0.0,2,-0.8557309558599581,-0.7277581754823322,0.5300470859628199,-0.7575757575757576,362,16.953413106041463,0.0,1.0
304,2018-01-11,0.0,0,0,1,0.0,2,-0.5224668354945323,-0.4698871318861751,0.39376659894939836,-0.4545454545454546,410,17.752413717048515,0.0,1.0
305,2018-02-11,0.0,0,0,1,0.5,2,-0.6424419188260855,-0.5190054259044906,0.6448096013425444,-1.0,370,17.091442859100543,1.0,0.0
306,2018-03-11,0.0,0,2,1,0.5,2,-0.48247514105068107,-0.4207688378678592,0.5228744287515875,-0.43939393939393945,318,16.154152506905422,1.0,0.0
307,2018-04-11,1.5,0,2,1,0.0,1,-0.5091362706799151,-0.43304841137243827,-0.05093814814703186,0.9242424242424242,470,18.665289955991366,0.0,1.0
308,2018-05-11,1.5,0,3,1,0.0,2,-0.9223837799330432,-0.9242313515555952,-0.7897218409040047,0.09090909090909086,1156,25.760185448419776,0.0,1.0
309,2018-06-11,1.5,0,3,1,1.0,2,-0.8024086966014898,-0.6909194549685954,0.7595721167222679,-0.8939393939393939,952,24.056648712662287,0.0,1.0
310,2018-07-11,2.0,0,3,1,0.0,2,-0.5491279651237663,-0.457607558381596,0.931715889791854,-1.2575757575757578,373,17.142674706414564,0.0,1.0
311,2018-08-11,2.0,0,3,1,0.0,2,-0.48247514105068107,-0.3839301173541223,0.6663275729762423,-1.1363636363636365,376,17.193623928055374,1.0,0.0
312,2018-09-11,2.0,0,2,1,0.5,2,-0.5224668354945323,-0.3962096908587014,0.9245432325806207,-1.196969696969697,305,15.90353377985618,0.0,1.0
313,2018-10-11,1.0,0,2,1,0.0,1,-0.6291113540114684,-0.6172420139411221,1.3190393791984216,0.09090909090909086,190,13.27891999200478,0.0,1.0
314,2018-11-11,1.0,0,1,0,0.5,2,-0.9357143447476602,-1.0347475130968053,-1.3133258173239946,1.363636363636364,440,18.21956326306046,1.0,0.0
315,2018-12-11,1.0,0,0,1,0.5,2,-0.7624170021576389,-0.7154786019777536,-0.5458514957220915,0.3181818181818181,1275,26.659882133235868,0.0,1.0
316,2018-11-13,1.0,0,1,1,0.5,2,-0.29584723364604226,-0.27341395581291217,-1.227253930789202,1.0303030303030303,1004,24.51305170482015,0.0,1.0
317,2018-11-14,1.0,0,1,1,0.0,2,0.18405309968017092,0.3037259989022972,-0.3019811505401778,1.272727272727273,595,20.33618244034791,0.0,1.0
318,2018-11-15,1.0,0,1,1,0.0,1,0.18405309968017092,0.2054894108656657,0.4296298850055621,0.1969696969696971,449,18.355419959790797,0.0,1.0
319,2018-11-16,1.0,0,1,1,0.0,0,-0.21586384475834028,-0.13833864726254383,2.1582402729126526,-0.43939393939393945,145,11.945114071860695,0.0,1.0
320,2018-11-17,1.0,0,1,1,0.0,1,-0.842400391045341,-0.9242313515555952,-0.3808803798637381,1.272727272727273,139,11.746562099967337,1.0,0.0
321,2018-11-18,1.0,0,1,1,0.5,2,-1.2156562058546183,-1.2435002626746472,-1.5715414769283735,-0.12121212121212106,245,14.640496283087804,1.0,0.0
322,2018-11-19,1.0,0,1,1,1.0,2,-0.9090532151184263,-0.9242313515555952,-0.911657013494961,0.43939393939393945,943,23.97592635594118,0.0,1.0
323,2018-11-20,1.0,0,1,1,0.5,1,-0.17587215031448908,-0.1014999267488074,0.4009392561606307,0.06060606060606066,787,22.483920795639833,0.0,1.0
324,2018-11-21,1.0,0,1,1,0.0,0,-0.26918610401680826,-0.17517736777628068,2.0147871286879977,-0.43939393939393945,220,14.050852477026229,0.0,1.0
325,2018-11-22,1.0,0,1,0,0.0,0,-0.4291528817922126,-0.3225322498312277,2.3877653036721007,-0.6212121212121212,69,8.810353276360255,1.0,0.0
326,2018-11-23,1.0,0,1,1,0.0,1,-0.29584723364604226,-0.27341395581291217,0.9245432325806207,1.575757575757576,112,10.771747496560778,0.0,1.0
327,2018-11-24,1.0,0,1,1,0.0,2,-0.6691030484553194,-0.6295215874457007,-0.5745421245670224,-0.13636363636363644,560,19.894828048314327,1.0,0.0
328,2018-11-25,1.0,0,1,1,0.5,2,-0.6557724836407025,-0.5804032934273853,0.10686031050008868,-0.8333333333333334,1095,25.274094250038676,1.0,0.0
329,2018-11-26,1.0,0,1,1,1.0,2,-0.6557724836407025,-0.5435645729136483,0.3794212845269327,-1.1363636363636365,1249,26.46840542476412,0.0,1.0
330,2018-11-27,1.0,0,1,1,0.5,2,-0.20253327994372305,-0.11377950025338607,0.4941837999066562,0.28787878787878796,810,22.71598073587438,0.0,1.0
331,2018-11-28,1.0,0,1,1,0.0,2,0.037416886719383764,0.09497324932445556,0.8169533744121296,-0.3939393939393939,253,14.820399304452108,0.0,1.0
332,2018-11-29,1.0,0,1,1,0.0,1,-0.20253327994372305,-0.13833864726254383,1.4481472090006107,0.7878787878787881,96,10.115102959468718,0.0,1.0
333,2018-11-30,1.0,0,1,1,0.0,2,-0.9357143447476602,-0.9979087925830687,-0.11549206304812695,0.9242424242424242,188,13.224555794604415,0.0,1.0
334,2018-01-12,0.0,0,0,1,0.0,2,-1.0023671688207454,-1.0347475130968053,-0.7466858976366081,0.4090909090909093,182,13.05903842788398,0.0,1.0
335,2018-02-12,0.0,0,0,1,1.0,2,-0.9890366040061285,-0.8751130575372793,-0.022247519302100994,-0.8030303030303031,268,15.147439654158662,0.0,1.0
336,2018-03-12,0.0,0,2,1,1.0,2,-1.0690199928938307,-1.0101883660876476,-0.11549206304812695,-0.8636363636363635,706,21.627470972407515,0.0,1.0
337,2018-04-12,1.5,0,2,1,0.0,2,-0.8957226503038093,-0.7645968959960691,1.05365106238281,-0.9848484848484849,634,20.807422223207166,0.0,1.0
338,2018-05-12,1.5,0,3,1,0.0,1,-0.6024502243822343,-0.4944462788953329,1.4194565801556802,-1.196969696969697,233,14.362905788170039,1.0,0.0
339,2018-06-12,1.5,0,3,1,0.5,0,-0.17587215031448908,-0.11377950025338607,2.3016934171373076,0.5303030303030303,126,11.29521086922712,0.0,1.0
340,2018-07-12,2.0,0,3,1,0.0,0,-0.46914457623606387,-0.457607558381596,2.445146561361962,0.8636363636363639,50,7.6610645629261285,0.0,1.0
341,2018-08-12,2.0,0,3,1,0.5,2,-1.2556479002984693,-1.3417368507112784,-0.35218975101880723,0.6060606060606064,150,12.106300542521547,1.0,0.0
342,2018-09-12,2.0,0,2,1,0.0,2,-1.1223422521522988,-0.9610700720693318,0.47983848548419045,-1.0,261,14.996431142631277,0.0,1.0
343,2018-10-12,1.0,0,2,1,0.0,2,-1.202325641040001,-1.2803389831883838,-0.8686210702275649,0.5303030303030303,502,19.11965961098823,0.0,1.0
