,fecha,estacion,año,mes,festivo,dia_semana,clima,temperatura,sensacion_termica,humedad,viento,registrado,registrado_box,laboral_no,laboral_sí
165,2018-06-15,1.0,0,3.0,1,1.5,2,0.7172756922648525,0.6966723510488226,-1.1268367298319433,-0.12121212121212106,4411,1321.7634955549604,0.0,1.0
166,2018-06-16,1.0,0,3.0,1,1.5,1,0.7306062570794698,0.7457906450671387,0.4224572277943287,0.25757575757575774,3222,1016.5532761752166,1.0,0.0
167,2018-06-17,1.0,0,3.0,1,0.5,2,0.8372507755964061,0.7703497920762964,0.7667447739335002,-0.3787878787878788,3981,1213.1735904784334,1.0,0.0
168,2018-06-18,1.0,0,3.0,1,0.0,2,1.1038620718887469,1.0405004091770331,0.29334939799213955,-0.6212121212121212,3312,1040.2376151128055,0.0,1.0
169,2018-06-19,1.0,0,3.0,1,0.0,1,1.1171926367033638,1.0527799826816113,0.27183142635844154,-0.8030303030303031,3105,985.5995133888332,0.0,1.0
170,2018-06-20,1.0,0,3.0,1,1.0,1,0.7572673867087037,0.7457906450671387,0.8384713460458276,-0.25757575757575746,3311,1039.9750441326423,0.0,1.0
171,2018-06-21,1.5,0,3.0,1,1.5,1,1.0105481181864273,1.0036616886632959,1.0106151191154138,-0.09090909090909086,4061,1233.5172120716727,0.0,1.0
172,2018-06-22,1.5,0,3.0,1,1.5,2,1.3038205441080026,1.3474897467915061,0.5659103720189835,-0.09090909090909086,3846,1178.6896819541269,0.0,1.0
173,2018-06-23,1.5,0,3.0,1,1.5,1,1.2771594144787681,1.3474897467915061,0.5300470859628199,0.5909090909090909,4044,1229.1997676069618,1.0,0.0
174,2018-06-24,1.5,0,3.0,1,0.5,2,1.250498284849534,1.1141778502045059,-0.40239835149743663,0.42424242424242437,4022,1223.6080378565432,1.0,0.0
175,2018-06-25,1.5,0,3.0,1,0.0,2,1.0905315070741297,1.0405004091770331,-1.0479375005083835,0.28787878787878796,3420,1068.5192440998183,0.0,1.0
176,2018-06-26,1.5,0,3.0,1,0.0,2,1.0105481181864273,1.0036616886632959,-0.8327577841714012,-0.8787878787878788,3385,1059.3702636285466,0.0,1.0
177,2018-06-27,1.5,0,3.0,1,1.0,1,1.0238786830010445,1.0036616886632959,0.20727751145734646,-0.7424242424242424,3854,1180.7386761893702,0.0,1.0
178,2018-06-28,1.5,0,3.0,1,1.5,2,1.3571428033664705,1.335210173286927,0.03513373838776074,-0.3636363636363637,3916,1196.5947211327898,0.0,1.0
179,2018-06-29,1.5,0,3.0,1,1.5,2,1.2771594144787681,1.1018982766999277,-0.9403476423398923,0.8181818181818182,4377,1313.2430991580575,0.0,1.0
180,2018-06-30,1.5,0,3.0,1,1.5,2,1.1038620718887469,1.0036616886632959,-1.3993977038587877,0.04545454545454557,4488,1341.0198060078333,1.0,0.0
181,2018-01-07,0.0,0,0.0,1,0.5,2,1.2371677200349174,1.0896187031953486,-1.6719586778856317,-0.7878787878787878,4116,1247.4650659925098,1.0,0.0
182,2018-02-07,0.0,0,1.0,1,1.0,2,1.3304816737372365,1.1878552912319795,-1.3204984745352275,-0.6666666666666666,2915,934.9174597702056,0.0,1.0
183,2018-03-07,0.0,0,1.5,1,1.0,1,1.2105065904056829,1.1878552912319795,0.3794212845269327,0.48484848484848503,2367,785.5044402408613,0.0,1.0
184,2018-04-07,1.0,0,1.5,1,1.5,1,1.2638288496641514,1.1755757177274004,0.06382436723269161,-1.0,2978,951.7813068074607,1.0,0.0
185,2018-05-07,1.0,0,2.0,1,0.0,2,1.3704733681810877,1.3597693202960843,-0.2804631789064798,-0.5454545454545454,3634,1124.1296271103606,0.0,1.0
186,2018-06-07,1.0,0,3.0,1,1.5,2,1.2238371552203002,1.2983714527731898,0.8169533744121296,-0.3181818181818181,3845,1178.43350825871,0.0,1.0
187,2018-07-07,1.5,0,2.0,1,1.5,2,1.3971344978103217,1.2983714527731898,0.15706891097871706,-0.21212121212121218,3838,1176.6399844162286,1.0,0.0
188,2018-08-07,1.5,0,2.5,1,0.0,1,1.1705148959618321,1.2001348647365586,0.9245432325806207,0.4545454545454546,3348,1049.6814949821892,0.0,1.0
189,2018-09-07,1.5,0,2.5,1,1.5,2,1.3038205441080026,1.1632961442228222,-0.14418269189305782,-0.12121212121212106,3348,1049.6814949821892,0.0,1.0
190,2018-10-07,1.0,0,2.0,1,0.5,2,1.3704733681810877,1.322930599782348,-0.36653506544127296,0.030303030303030467,3138,994.3492467298375,1.0,0.0
191,2018-11-07,1.0,0,1.5,1,1.0,2,1.463787321883407,1.5685220698739264,0.04947905281022643,1.0303030303030303,3363,1053.6114925041527,0.0,1.0
192,2018-12-07,1.0,0,1.0,1,1.5,2,1.6370846644734285,1.629919937396821,-0.5028155524546949,0.1969696969696971,3596,1114.2952361087082,0.0,1.0
193,2018-07-13,1.5,0,2.0,1,1.5,2,1.3704733681810877,1.322930599782348,0.020788423965295563,-0.34848484848484834,3594,1113.7771630546602,0.0,1.0
194,2018-07-14,1.5,0,2.0,1,1.5,2,1.0105481181864273,0.9913821151587171,-1.0981461009870124,0.6060606060606064,4196,1267.6981482057013,1.0,0.0
195,2018-07-15,1.5,0,2.0,1,0.5,2,0.9172341644841081,0.9177046741312433,-0.273290521695247,0.015151515151515098,4220,1273.7556168047145,1.0,0.0
196,2018-07-16,1.5,0,2.0,1,0.0,2,1.0505398126302785,1.0036616886632959,-0.31632646496264355,0.28787878787878796,3505,1090.6742973233145,0.0,1.0
197,2018-07-17,1.5,0,2.0,1,0.0,2,1.2238371552203002,1.2001348647365586,-0.18004597794922153,0.6515151515151514,3296,1036.0349067520926,0.0,1.0
198,2018-07-18,1.5,0,2.0,1,1.0,2,1.3704733681810877,1.4088876143144007,0.15706891097871706,0.3636363636363637,3617,1119.7321390290872,0.0,1.0
199,2018-07-19,1.5,0,2.0,1,1.5,2,1.5304401459564922,1.6790382314151366,0.14989625376748472,-0.4999999999999999,3789,1164.0701391794323,0.0,1.0
200,2018-07-20,1.5,0,2.0,1,1.5,2,1.4904484515126408,1.6667586579105576,0.5587377148077513,-0.6818181818181819,3688,1138.075702244156,0.0,1.0
201,2018-07-21,1.5,0,2.0,1,1.5,1,1.7437291829903645,2.157941598093714,0.44397519942802677,0.42424242424242437,3152,998.0566615728003,1.0,0.0
202,2018-07-22,1.5,0,2.0,1,0.5,2,1.930357090395003,2.243898612625767,-0.35218975101880723,-0.48484848484848475,2825,910.7213620193907,1.0,0.0
203,2018-07-23,1.5,0,2.0,1,0.0,2,1.930357090395003,2.022866289543347,-0.9260023279174266,-0.4999999999999999,2298,766.3084652564366,0.0,1.0
204,2018-07-24,1.5,0,2.0,1,0.0,2,1.823712571878067,1.9614684220204524,-0.5601968101445567,-0.12121212121212106,2556,837.6219068005053,0.0,1.0
205,2018-07-25,1.5,0,2.0,1,1.0,2,1.3571428033664705,1.5071242023510318,0.9173705753693884,-0.9090909090909092,3272,1029.7245245207075,0.0,1.0
206,2018-07-26,1.5,0,2.0,1,1.5,2,1.5037790163272582,1.3597693202960843,-0.631923382256884,0.1969696969696971,3840,1177.1524748286088,0.0,1.0
207,2018-07-27,1.5,0,2.0,1,1.5,2,1.5304401459564922,1.322930599782348,-1.6217500774070028,0.030303030303030467,3901,1192.7624035605872,0.0,1.0
208,2018-07-28,1.5,0,2.0,1,1.5,2,1.543770710771109,1.629919937396821,-0.3306717793851092,-0.015151515151515098,3784,1162.7859991105013,1.0,0.0
209,2018-07-29,1.5,0,2.0,1,0.5,2,1.8770348311365348,1.912350128002136,-0.6247507250456512,-0.06060606060606066,3176,1004.4059191832,1.0,0.0
210,2018-07-30,1.5,0,2.0,1,0.0,2,1.6904069237318966,1.5562424963693473,-1.1698726730993398,-0.12121212121212106,2916,935.1856064104386,0.0,1.0
211,2018-07-31,1.5,0,2.0,1,0.0,2,1.6904069237318966,1.5685220698739264,-1.0622828149308485,-0.16666666666666663,2778,898.035232373091,0.0,1.0
212,2018-01-08,0.0,0,0.0,1,0.0,2,1.5037790163272582,1.4088876143144007,-0.5601968101445567,-0.24242424242424238,3537,1098.991965033661,0.0,1.0
213,2018-02-08,0.0,0,1.0,1,1.5,2,1.5704318404003434,1.4334467613235582,-0.9905562428185212,0.25757575757575774,4044,1229.1997676069618,0.0,1.0
214,2018-03-08,0.0,0,1.5,1,1.5,1,1.2904899792933853,1.2615327322594534,0.20727751145734646,-0.4545454545454546,3107,986.1302354811677,0.0,1.0
215,2018-04-08,1.0,0,1.5,1,0.5,1,1.1705148959618321,1.1632961442228222,0.9245432325806207,0.16666666666666663,3777,1160.9877325534615,1.0,0.0
216,2018-05-08,1.0,0,2.0,1,0.0,2,1.1705148959618321,1.1141778502045059,0.013615766754062718,0.04545454545454557,3843,1177.9211278872722,0.0,1.0
217,2018-06-08,1.0,0,3.0,1,1.5,1,1.2105065904056829,1.2369735852502952,0.9030252609469227,0.48484848484848503,2773,896.6835694038074,0.0,1.0
218,2018-07-08,1.5,0,2.0,1,0.5,2,1.3438122385518534,1.4825650553418737,0.888679946524457,0.21212121212121218,2487,818.6711278138882,1.0,0.0
219,2018-08-08,1.5,0,2.5,1,1.0,2,1.4771178866980237,1.4088876143144007,-0.26611786448401414,0.12121212121212133,3480,1084.1674019681093,0.0,1.0
220,2018-09-08,1.5,0,2.5,1,1.5,2,1.5304401459564922,1.53168334936019,-0.42391632313113464,-0.30303030303030304,3695,1139.8810508289532,1.0,0.0
221,2018-10-08,1.0,0,2.0,0,0.0,2,1.4771178866980237,1.2860918792686116,-1.4711242759711152,0.1969696969696971,3896,1191.4844244661347,1.0,0.0
222,2018-11-08,1.0,0,1.5,1,1.5,2,1.2105065904056829,1.0896187031953486,-1.4711242759711152,-0.16666666666666663,3980,1212.9188709421521,0.0,1.0
223,2018-12-08,1.0,0,1.0,1,1.5,2,1.157184331147215,1.1018982766999277,-1.5356781908722097,-0.5606060606060606,3854,1180.7386761893702,1.0,0.0
224,2018-08-13,1.5,0,2.5,1,0.0,1,1.0372092478156618,1.0527799826816113,0.7237088306661041,0.3181818181818181,2646,862.2141311659772,0.0,1.0
225,2018-08-14,1.5,0,2.5,1,0.0,1,0.9838869885571934,0.9177046741312433,1.3549026652545852,0.42424242424242437,2482,817.2945378710051,0.0,1.0
226,2018-08-15,1.5,0,2.5,1,1.0,2,0.9305647292987254,0.8685863801129279,0.594601000863915,0.28787878787878796,3563,1105.7409288946394,0.0,1.0
227,2018-08-16,1.5,0,2.5,1,1.5,2,1.1171926367033638,1.0527799826816113,-0.36653506544127296,0.5606060606060608,4004,1219.029232538455,0.0,1.0
228,2018-08-17,1.5,0,2.5,1,1.5,2,1.250498284849534,1.1755757177274004,-0.38805303707497096,-0.3787878787878788,4026,1224.6250905666088,0.0,1.0
229,2018-08-18,1.5,0,2.5,1,1.5,2,1.1838454607764488,1.1510165707182431,0.18575953982364843,0.5303030303030303,3166,1001.761360593222,1.0,0.0
230,2018-08-19,1.5,0,2.5,1,0.5,1,1.0372092478156618,0.979102541654138,0.6735002301874747,-0.4242424242424241,3356,1051.7778543413601,1.0,0.0
231,2018-08-20,1.5,0,2.5,1,0.0,2,1.1038620718887469,1.0650595561861904,0.32204002683707095,-0.7727272727272727,3277,1031.0398154595148,0.0,1.0
232,2018-08-21,1.5,0,2.5,1,0.0,2,1.1705148959618321,1.2369735852502952,1.0106151191154138,0.6969696969696969,2624,856.2156196238843,0.0,1.0
233,2018-08-22,1.5,0,2.5,1,1.0,2,1.0772009422595126,1.0036616886632959,-1.141182044254409,0.9696969696969698,3925,1198.8929488381991,0.0,1.0
234,2018-08-23,1.5,0,2.5,1,1.5,2,0.797259081152555,0.8071885125900332,-1.2487719024229,-0.34848484848484834,4614,1372.4132084172898,0.0,1.0
235,2018-08-24,1.5,0,2.5,1,1.5,2,0.9705564237425766,0.9545433946449803,-0.1728733207379887,0.7424242424242425,4181,1263.9093285734077,0.0,1.0
236,2018-08-25,1.5,0,2.5,1,1.5,1,1.0372092478156618,1.0527799826816113,1.0249604335378795,0.30303030303030304,3107,986.1302354811677,1.0,0.0
237,2018-08-26,1.5,0,2.5,1,0.5,2,1.1171926367033638,1.138736997213664,0.9460612042143187,-0.9848484848484849,3893,1190.7175071356828,1.0,0.0
238,2018-08-27,1.5,0,2.5,1,0.0,1,1.0105481181864273,0.9913821151587171,1.584427696014033,1.9848484848484849,889,346.0838399890205,0.0,1.0
239,2018-08-28,1.5,0,2.5,1,0.0,2,1.157184331147215,1.0650595561861904,-0.4812975808209964,1.2575757575757576,2919,935.9899553284658,0.0,1.0
240,2018-08-29,1.5,0,2.5,1,1.0,2,0.770597951523321,0.8194680860946119,-0.5315061812996258,-0.21212121212121218,3905,1193.7845922581819,0.0,1.0
241,2018-08-30,1.5,0,2.5,1,1.5,2,0.7839285163379377,0.7335110715625595,-0.5817147817782552,-0.5606060606060606,4429,1326.2699035503056,0.0,1.0
242,2018-08-31,1.5,0,2.5,1,1.5,2,0.8772424700402569,0.84402723310377,-0.22308192121661807,-0.9848484848484849,4370,1311.487546759812,0.0,1.0
243,2018-01-09,0.0,0,0.0,1,0.0,2,0.8772424700402569,0.8563068066083488,0.07099702444392446,-0.3939393939393939,4332,1301.9492861357041,0.0,1.0
244,2018-02-09,0.0,0,1.0,1,1.5,1,0.8105896459671718,0.7949089390854541,0.7021908590324061,-0.409090909090909,3852,1180.2264934720577,0.0,1.0
245,2018-03-09,0.0,0,1.5,1,1.5,2,0.943895294113342,0.979102541654138,0.6304642869200786,0.04545454545454557,2549,835.7032473564967,0.0,1.0
246,2018-04-09,1.0,0,1.5,1,0.0,2,1.1705148959618321,1.1755757177274004,0.8097807172008972,0.25757575757575774,2419,799.9099361890025,0.0,1.0
247,2018-05-09,1.0,0,2.0,1,1.0,1,0.9705564237425766,0.9299842476358224,1.1540682633400687,0.33333333333333354,2115,714.9263305162469,0.0,1.0
248,2018-06-09,1.0,0,3.0,1,1.5,0,0.23737535893863937,0.25460770488398166,1.8498160128296448,1.6515151515151516,2506,823.8980150716627,1.0,0.0
249,2018-07-09,1.5,0,2.0,1,0.0,0,0.5706394793040653,0.4265217339480864,2.064995729166627,-0.8484848484848485,1878,647.2712188308805,0.0,1.0
250,2018-08-09,1.5,0,2.5,1,1.5,0,0.7572673867087037,0.5001991749755601,2.22996684502498,0.12121212121212133,1689,592.3060247344481,0.0,1.0
251,2018-09-09,1.5,0,2.5,1,0.5,1,0.8372507755964061,0.6352744835259281,1.9287152421532046,-0.5757575757575756,3127,991.4343634981657,1.0,0.0
252,2018-10-09,1.0,0,2.0,1,0.0,2,0.9039035996694914,0.8194680860946119,0.8958526037356903,-0.2727272727272726,3595,1114.036205525675,0.0,1.0
253,2018-11-09,1.0,0,1.5,1,1.5,2,0.8639119052256401,0.831747659599191,0.6089463152863807,-0.6666666666666666,3413,1066.6906886881986,0.0,1.0
254,2018-12-09,1.0,0,1.0,1,0.5,2,0.8105896459671718,0.7826293655808755,0.4511478566392601,-0.9242424242424242,4023,1223.8623166729028,1.0,0.0
255,2018-09-13,1.5,0,2.5,1,1.5,2,0.850581340411023,0.7949089390854541,0.594601000863915,-0.3939393939393939,4062,1233.7710864218952,0.0,1.0
256,2018-09-14,1.5,0,2.5,1,1.5,2,0.9705564237425766,0.9299842476358224,0.48701114269542384,-0.13636363636363644,4138,1253.0355801552073,0.0,1.0
257,2018-09-15,1.5,0,2.5,1,1.5,1,0.45066439597251173,0.487919601470981,0.5730830292302169,0.9242424242424242,3231,1018.9265751869024,1.0,0.0
258,2018-09-16,1.5,0,2.5,1,0.5,1,-0.14921102068525507,-0.0769407797396492,-0.2804631789064798,-0.16666666666666663,4018,1222.5908182515861,1.0,0.0
259,2018-09-17,1.5,0,2.5,1,0.0,1,-0.01590537253908468,0.02129580829698184,0.637636944131311,0.09090909090909086,3077,978.1634623960019,0.0,1.0
260,2018-09-18,1.5,0,2.5,1,0.0,2,0.06407801634861775,0.09497324932445556,0.4726658282729581,-0.015151515151515098,2921,936.5261121654562,0.0,1.0
261,2018-09-19,1.5,0,2.5,1,1.0,1,0.2906976181971073,0.34056471941603406,0.43680254221679443,-0.28787878787878796,3848,1179.2019963810044,0.0,1.0
262,2018-09-20,1.5,0,2.5,1,1.5,1,0.3573504422701925,0.35284429292061315,1.8067800695622478,-0.46969696969696967,3203,1011.5393812861815,0.0,1.0
263,2018-09-21,1.5,0,2.5,1,1.5,1,0.5439783496748309,0.4633604544618233,1.9430605565756702,-0.8484848484848485,3813,1170.2301277517895,0.0,1.0
264,2018-09-22,1.5,0,2.5,1,1.5,1,0.7306062570794698,0.487919601470981,1.957405870998136,-0.5303030303030303,4240,1278.799165958666,1.0,0.0
265,2018-09-23,1.0,0,2.5,1,0.5,1,0.6239617385625333,0.29144642539771853,2.459491875784428,-1.0303030303030303,2137,721.141073140188,1.0,0.0
266,2018-09-24,1.0,0,2.5,1,0.0,1,0.6106311737479161,0.5493174689938757,1.6704995825488262,-1.0303030303030303,3647,1127.490121927702,0.0,1.0
267,2018-09-25,1.0,0,2.5,1,0.0,1,0.7572673867087037,0.5984357630121916,1.5485644099578695,-1.3181818181818181,3466,1080.5201739807565,0.0,1.0
268,2018-09-26,1.0,0,2.5,1,1.0,1,0.8372507755964061,0.7089519245534017,1.5700823815915674,-0.712121212121212,3946,1204.2521036160817,0.0,1.0
269,2018-09-27,1.0,0,2.5,1,1.5,1,0.770597951523321,0.6107153365167702,1.8354706984071791,-0.6363636363636362,3643,1126.4563343374873,0.0,1.0
270,2018-09-28,1.0,0,2.5,1,1.5,1,0.7572673867087037,0.6229949100213493,1.5772550388028008,-0.3181818181818181,3427,1070.3471821307915,0.0,1.0
271,2018-09-29,1.0,0,2.5,1,1.5,2,0.6639534330063845,0.6107153365167702,0.5013564571178895,-0.07575757575757576,4186,1265.172517245491,1.0,0.0
272,2018-09-30,1.0,0,2.5,1,0.5,2,0.3706810070848098,0.4265217339480864,0.13555093934501902,0.25757575757575774,4372,1311.9891804701317,1.0,0.0
273,2018-01-10,0.0,0,0.0,1,1.0,1,-0.46914457623606387,-0.3839301173541223,0.8958526037356903,1.1363636363636367,1949,667.6796120208456,0.0,1.0
274,2018-02-10,0.0,0,1.0,1,1.5,1,-0.7624170021576389,-0.7891560430052269,1.1684135777625344,0.42424242424242437,2302,767.4238467497443,1.0,0.0
275,2018-03-10,0.0,0,1.5,1,1.5,1,-0.6024502243822343,-0.5067258523999115,0.9460612042143187,-0.9848484848484849,3240,1021.2987837510512,1.0,0.0
276,2018-04-10,1.0,0,1.5,1,0.0,2,-0.055897066982935895,-0.015542912216754582,0.5802556864414493,0.25757575757575774,3970,1210.371094308497,0.0,1.0
277,2018-05-10,1.0,0,2.0,1,1.5,2,0.23737535893863937,0.3282851459114549,0.13555093934501902,-0.030303030303030196,4267,1285.6017375629037,0.0,1.0
278,2018-06-10,1.0,0,3.0,1,0.5,2,-0.0025748077244674514,0.03357538180156094,-0.058110805358264704,-0.46969696969696967,4126,1249.99772528739,1.0,0.0
279,2018-07-10,1.5,0,2.0,1,0.0,2,0.0774085811632345,0.18093026385650793,0.39376659894939836,-1.6060606060606062,4036,1227.1669934432023,0.0,1.0
280,2018-08-10,1.5,0,2.5,1,1.5,2,0.14406140523631972,0.24232813137940257,0.5157017715403541,-1.378787878787879,3174,1003.8771175008947,0.0,1.0
281,2018-09-10,1.5,0,2.5,1,0.0,2,0.2507059237532561,0.3037259989022972,0.7093635162436385,-1.1818181818181819,3114,987.9873192383538,0.0,1.0
282,2018-10-10,1.0,0,2.0,1,1.0,2,0.4106727015286605,0.41424216044350776,0.7523994595110355,-1.4090909090909092,3603,1116.1081176497169,0.0,1.0
283,2018-11-10,1.0,0,1.5,1,1.5,1,0.38401157189942653,0.4388013074526655,1.2903487503534912,-0.3787878787878788,3896,1191.4844244661347,1.0,0.0
284,2018-12-10,1.0,0,1.0,1,0.0,0,0.2640364885678734,0.2668872783885603,1.9860964998430664,0.6818181818181821,2199,738.5990095881458,0.0,1.0
285,2018-10-13,1.0,0,2.0,1,1.5,1,0.5173172200455969,0.47564002796640237,1.9215425849419723,-0.3939393939393939,2623,855.9427633308728,1.0,0.0
286,2018-10-14,1.0,0,2.0,1,0.5,1,0.3040281830117246,0.34056471941603406,0.6232916297088453,0.43939393939393945,3115,988.2525606623947,1.0,0.0
287,2018-10-15,1.0,0,2.0,1,0.0,2,0.06407801634861775,0.14409154334277108,-1.0479375005083835,0.7878787878787881,3318,1041.8127664849064,0.0,1.0
288,2018-10-16,1.0,0,2.0,1,0.0,2,0.09073914597785174,0.18093026385650793,-1.0192468716634522,1.0303030303030303,3293,1035.2465246320432,0.0,1.0
289,2018-10-17,1.0,0,2.0,1,1.0,2,0.2107142293094049,0.2177689843702448,-0.35218975101880723,-0.045454545454545296,3857,1181.506868054682,0.0,1.0
290,2018-10-18,1.0,0,2.0,1,1.5,1,0.19738366449478814,0.29144642539771853,0.5228744287515875,-0.712121212121212,4111,1246.1983557518256,0.0,1.0
291,2018-10-19,1.0,0,2.0,1,1.5,0,0.2507059237532561,0.24232813137940257,1.9071972705195066,0.6363636363636366,2170,730.4434507519785,0.0,1.0
292,2018-10-20,1.0,0,2.0,1,1.5,2,-0.10921932624140386,-0.05238163273049144,0.04947905281022643,2.454545454545455,3724,1147.3543556285642,1.0,0.0
293,2018-10-21,1.0,0,2.0,1,0.5,2,-0.37583062253374466,-0.310252676326649,-0.3952256942862038,0.4090909090909093,3628,1122.5779608511136,1.0,0.0
294,2018-10-22,1.0,0,2.0,1,0.0,2,-0.40249175216297867,-0.2979731028220699,-0.0007295476684029705,-0.8939393939393939,2809,906.4066177402291,0.0,1.0
295,2018-10-23,1.0,0,2.0,1,0.0,2,-0.40249175216297867,-0.3225322498312277,0.8026080599896639,-0.8181818181818181,2762,893.7084940746096,0.0,1.0
296,2018-10-24,1.0,0,2.0,1,1.0,2,-0.17587215031448908,-0.1014999267488074,1.0249604335378795,-0.6212121212121212,3488,1086.250444990836,0.0,1.0
297,2018-10-25,1.0,0,2.0,1,1.5,2,-0.13588045587063785,-0.06466120623507055,-0.043765490935799525,-0.13636363636363644,3992,1215.9748093478327,0.0,1.0
298,2018-10-26,1.0,0,2.0,1,1.5,1,-0.055897066982935895,-0.015542912216754582,0.6519822585537767,-0.3181818181818181,3490,1086.7710825251877,0.0,1.0
299,2018-10-27,1.0,0,2.0,1,1.5,1,-0.13588045587063785,-0.1014999267488074,1.3190393791984216,0.181818181818182,2419,799.9099361890025,1.0,0.0
300,2018-10-28,1.0,0,2.0,1,0.5,1,-0.8957226503038093,-0.9610700720693318,-0.3091538077514107,0.5000000000000001,3291,1034.7208707224124,1.0,0.0
301,2018-10-29,1.0,0,2.0,1,0.0,0,-1.3223007243715545,-1.5136508797753834,1.8139527267734812,1.7272727272727275,570,238.41040895736,0.0,1.0
302,2018-10-30,1.0,0,2.0,1,0.0,2,-0.9623754743768945,-0.9365109250601739,-0.03659283372456668,-0.045454545454545296,2446,807.3695157290107,0.0,1.0
303,2018-10-31,1.0,0,2.0,1,1.0,2,-0.8557309558599581,-0.7277581754823322,0.5300470859628199,-0.7575757575757576,3307,1038.9246293247793,0.0,1.0
304,2018-01-11,0.0,0,0.0,1,1.5,2,-0.5224668354945323,-0.4698871318861751,0.39376659894939836,-0.4545454545454546,3658,1130.3320740317724,0.0,1.0
305,2018-02-11,0.0,0,1.0,1,0.5,2,-0.6424419188260855,-0.5190054259044906,0.6448096013425444,-1.0,3816,1170.9996758097382,1.0,0.0
306,2018-03-11,0.0,0,1.5,1,0.5,2,-0.48247514105068107,-0.4207688378678592,0.5228744287515875,-0.43939393939393945,3656,1129.815460460537,1.0,0.0
307,2018-04-11,1.0,0,1.5,1,1.0,1,-0.5091362706799151,-0.43304841137243827,-0.05093814814703186,0.9242424242424242,3576,1109.1123613274838,0.0,1.0
308,2018-05-11,1.0,0,2.0,1,1.5,2,-0.9223837799330432,-0.9242313515555952,-0.7897218409040047,0.09090909090909086,2770,895.8723786393195,0.0,1.0
309,2018-06-11,1.0,0,3.0,1,0.0,2,-0.8024086966014898,-0.6909194549685954,0.7595721167222679,-0.8939393939393939,2697,876.0882785375744,0.0,1.0
310,2018-07-11,1.5,0,2.0,1,1.0,2,-0.5491279651237663,-0.457607558381596,0.931715889791854,-1.2575757575757578,3662,1131.3651614062985,0.0,1.0
311,2018-08-11,1.5,0,2.5,1,1.5,2,-0.48247514105068107,-0.3839301173541223,0.6663275729762423,-1.1363636363636365,3829,1174.3332318925095,1.0,0.0
312,2018-09-11,1.5,0,2.5,1,0.0,2,-0.5224668354945323,-0.3962096908587014,0.9245432325806207,-1.196969696969697,3804,1167.920883812738,0.0,1.0
313,2018-10-11,1.0,0,2.0,1,1.5,1,-0.6291113540114684,-0.6172420139411221,1.3190393791984216,0.09090909090909086,2743,888.5651164773321,0.0,1.0
314,2018-11-11,1.0,0,1.5,0,0.5,2,-0.9357143447476602,-1.0347475130968053,-1.3133258173239946,1.363636363636364,2928,938.4021844731263,1.0,0.0
315,2018-12-11,1.0,0,1.0,1,0.0,2,-0.7624170021576389,-0.7154786019777536,-0.5458514957220915,0.3181818181818181,2792,901.8177563576695,0.0,1.0
316,2018-11-13,1.0,0,1.5,1,0.0,2,-0.29584723364604226,-0.27341395581291217,-1.227253930789202,1.0303030303030303,2713,880.4320007835837,0.0,1.0
317,2018-11-14,1.0,0,1.5,1,1.0,2,0.18405309968017092,0.3037259989022972,-0.3019811505401778,1.272727272727273,3891,1190.206174747336,0.0,1.0
318,2018-11-15,1.0,0,1.5,1,1.5,1,0.18405309968017092,0.2054894108656657,0.4296298850055621,0.1969696969696971,3746,1153.0173537331327,0.0,1.0
319,2018-11-16,1.0,0,1.5,1,1.5,0,-0.21586384475834028,-0.13833864726254383,2.1582402729126526,-0.43939393939393945,1672,587.3137499684829,0.0,1.0
320,2018-11-17,1.0,0,1.5,1,1.5,1,-0.842400391045341,-0.9242313515555952,-0.3808803798637381,1.272727272727273,2914,934.6492979527596,1.0,0.0
321,2018-11-18,1.0,0,1.5,1,0.5,2,-1.2156562058546183,-1.2435002626746472,-1.5715414769283735,-0.12121212121212106,3147,996.7328973389274,1.0,0.0
322,2018-11-19,1.0,0,1.5,1,0.0,2,-0.9090532151184263,-0.9242313515555952,-0.911657013494961,0.43939393939393945,2720,882.3310491674534,0.0,1.0
323,2018-11-20,1.0,0,1.5,1,0.0,1,-0.17587215031448908,-0.1014999267488074,0.4009392561606307,0.06060606060606066,2733,885.8557163533678,0.0,1.0
324,2018-11-21,1.0,0,1.5,1,1.0,0,-0.26918610401680826,-0.17517736777628068,2.0147871286879977,-0.43939393939393945,2545,834.6064803208709,0.0,1.0
325,2018-11-22,1.0,0,1.5,0,1.5,0,-0.4291528817922126,-0.3225322498312277,2.3877653036721007,-0.6212121212121212,1538,547.6611247954874,1.0,0.0
326,2018-11-23,1.0,0,1.5,1,1.5,1,-0.29584723364604226,-0.27341395581291217,0.9245432325806207,1.575757575757576,2454,809.5771470224014,0.0,1.0
327,2018-11-24,1.0,0,1.5,1,1.5,2,-0.6691030484553194,-0.6295215874457007,-0.5745421245670224,-0.13636363636363644,935,361.0258925619378,1.0,0.0
328,2018-11-25,1.0,0,1.5,1,0.5,2,-0.6557724836407025,-0.5804032934273853,0.10686031050008868,-0.8333333333333334,1697,594.6524583462125,1.0,0.0
329,2018-11-26,1.0,0,1.5,1,0.0,2,-0.6557724836407025,-0.5435645729136483,0.3794212845269327,-1.1363636363636365,1819,630.2152065298083,0.0,1.0
330,2018-11-27,1.0,0,1.5,1,0.0,2,-0.20253327994372305,-0.11377950025338607,0.4941837999066562,0.28787878787878796,2261,755.9759138115535,0.0,1.0
